cond;key;time;id;date
f3_p;'right';763,942241668701;3;2019-02-12 12:31:14
f3_p;'right';453,314900398254;3;2019-02-12 12:31:14
f3_p;'right';628,453493118286;3;2019-02-12 12:31:14
f3_p;'right';714,273571968079;3;2019-02-12 12:31:14
f3_p;'right';838,884055614471;3;2019-02-12 12:31:14
f3_p;'right';718,434035778046;3;2019-02-12 12:31:14
f3_p;'right';947,193741798401;3;2019-02-12 12:31:14
f3_p;'right';892,514765262604;3;2019-02-12 12:31:14
f3_p;'right';530,675828456879;3;2019-02-12 12:31:14
f3_p;'right';652,710855007172;3;2019-02-12 12:31:14
f3_p;'right';1069,072842597960;3;2019-02-12 12:31:14
f3_p;'right';497,652053833008;3;2019-02-12 12:31:14
f3_p;'right';640,816152095795;3;2019-02-12 12:31:14
f3_p;'right';520,330250263214;3;2019-02-12 12:31:14
f3_p;'right';585,202515125275;3;2019-02-12 12:31:14
f3_p;'right';900,119006633759;3;2019-02-12 12:31:14
f3_p;'right';718,181192874908;3;2019-02-12 12:31:14
f3_p;'right';565,943121910095;3;2019-02-12 12:31:14
f3_p;'right';703,131198883057;3;2019-02-12 12:31:14
f3_p;'right';578,404009342194;3;2019-02-12 12:31:14
f3_p;'right';825,792968273163;3;2019-02-12 12:31:14
f3_p;'right';720,803141593933;3;2019-02-12 12:31:14
f3_p;'right';791,671752929688;3;2019-02-12 12:31:14
f3_p;'right';939,174234867096;3;2019-02-12 12:31:14
f3_p;'right';641,980767250061;3;2019-02-12 12:31:14
f3_p;'right';625,084340572357;3;2019-02-12 12:31:14
f3_p;'right';423,249095678330;3;2019-02-12 12:31:14
f3_p;'right';597,429394721985;3;2019-02-12 12:31:14
f3_p;'right';1120,913982391360;3;2019-02-12 12:31:14
f3_p;'right';890,147686004639;3;2019-02-12 12:31:14
f3_a;'left';829,942524433136;3;2019-02-12 12:31:14
f3_a;'left';923,699676990509;3;2019-02-12 12:31:14
f3_a;'left';921,246349811554;3;2019-02-12 12:31:14
f3_a;'left';1138,622522354130;3;2019-02-12 12:31:14
f3_a;'left';1024,671316146850;3;2019-02-12 12:31:14
f3_a;'left';1390,391588211060;3;2019-02-12 12:31:14
f3_a;'left';705,211579799652;3;2019-02-12 12:31:14
f3_a;'left';922,415375709534;3;2019-02-12 12:31:14
f3_a;'left';1048,386454582210;3;2019-02-12 12:31:14
f3_a;'right';451,605349779129;3;2019-02-12 12:31:14
f6_p;'right';1015,614509582520;3;2019-02-12 12:31:14
f6_p;'right';475,551396608353;3;2019-02-12 12:31:14
f6_p;'right';569,363296031952;3;2019-02-12 12:31:14
f6_p;'right';1108,577609062200;3;2019-02-12 12:31:14
f6_p;'right';686,157107353210;3;2019-02-12 12:31:14
f6_p;'right';1479,843616485600;3;2019-02-12 12:31:14
f6_p;'right';752,736568450928;3;2019-02-12 12:31:14
f6_p;'right';875,643014907837;3;2019-02-12 12:31:14
f6_p;'right';625,622451305389;3;2019-02-12 12:31:14
f6_p;'right';1077,316045761110;3;2019-02-12 12:31:14
