cond;key;time;id
f3_p;'right';633,627176284790;2
f3_p;'right';865,096926689148;2
f3_p;'right';866,861939430237;2
f3_p;'right';915,283799171448;2
f3_p;'right';564,761400222778;2
f3_p;'right';515,965998172760;2
f3_p;'right';1131,859183311460;2
f3_p;'right';1016,927599906920;2
f3_p;'right';1164,863586425780;2
f3_p;'right';597,906887531281;2
f3_p;'right';1231,984615325930;2
f3_p;'right';514,744043350220;2
f3_p;'right';583,821177482605;2
f3_p;'right';670,237481594086;2
f3_p;'right';533,570051193237;2
f3_p;'right';631,962060928345;2
f3_p;'right';750,197768211365;2
f3_p;'right';682,382404804230;2
f3_p;'right';633,561491966248;2
f3_p;'right';598,734915256500;2
f3_p;'right';931,042313575745;2
f3_p;'right';583,742678165436;2
f3_p;'right';798,696160316467;2
f3_p;'right';665,881216526031;2
f3_p;'right';950,064301490784;2
f3_p;'right';731,170952320099;2
f3_p;'right';831,821203231812;2
f3_p;'right';965,557456016541;2
f3_p;'right';998,768329620361;2
f3_p;'right';1131,925225257870;2
f3_a;'left';897,644281387329;2
f3_a;'left';1183,432221412660;2
f3_a;'left';1065,172791481020;2
f3_a;'left';1064,560413360600;2
f3_a;'left';982,466816902161;2
f3_a;'left';998,441815376282;2
f3_a;'left';899,626553058624;2
f3_a;'left';1133,840084075930;2
f3_a;'left';933,652400970459;2
f3_a;'right';831,777930259705;2
f6_p;'right';1066,455960273740;2
f6_p;'right';732,272922992706;2
f6_p;'right';665,407061576843;2
f6_p;'right';749,431192874908;2
f6_p;'right';799,845039844513;2
f6_p;'right';865,668118000031;2
f6_p;'right';1150,010228157040;2
f6_p;'right';2232,709169387820;2
f6_p;'right';715,605020523071;2
f6_p;'right';515,728533267975;2
f6_p;'right';1298,957467079160;2
f6_p;'right';515,501499176025;2
f6_p;'right';1166,604995727540;2
f6_p;'right';749,514520168304;2
f6_p;'right';1415,177583694460;2
f6_p;'right';799,679219722748;2
f6_p;'right';699,076235294342;2
f6_p;'right';1548,222303390500;2
f6_p;'right';1432,980418205260;2
f6_p;'right';1216,982722282410;2
f6_p;'right';815,620362758636;2
f6_p;'right';1265,290498733520;2
f6_p;'right';865,443706512451;2
f6_p;'right';714,805722236633;2
f6_p;'right';965,424299240112;2
f6_p;'right';698,639035224915;2
f6_p;'right';1116,630315780640;2
f6_p;'right';1133,299946784970;2
f6_p;'right';1132,274746894840;2
f6_p;'right';799,683451652527;2
f6_a;'left';1616,371273994450;2
f6_a;'left';2683,073997497560;2
f6_a;'left';1833,049416542050;2
f6_a;'left';1599,424958229060;2
f6_a;'left';2365,224599838260;2
f6_a;'left';1732,232213020320;2
f6_a;'left';1798,575043678280;2
f6_a;'left';1983,091235160830;2
f6_a;'left';1664,911270141600;2
f6_a;'left';1397,540807724000;2
f9_p;'right';1014,411091804500;2
f9_p;'right';1598,940610885620;2
f9_p;'right';548,673748970032;2
f9_p;'right';914,712905883789;2
f9_p;'right';799,195349216461;2
f9_p;'right';1114,579200744630;2
f9_p;'right';1416,039109230040;2
f9_p;'right';549,033284187317;2
f9_p;'right';1498,238563537600;2
f9_p;'right';1949,269533157350;2
f9_p;'right';1798,934578895570;2
f9_p;'right';782,220840454102;2
f9_p;'right';1066,159248352050;2
f9_p;'right';748,397529125214;2
f9_p;'right';1064,816117286680;2
f9_p;'right';782,689630985260;2
f9_p;'right';1298,073649406430;2
f9_p;'right';1616,051316261290;2
f9_p;'right';1099,253892898560;2
f9_p;'right';1148,098707199100;2
f9_p;'right';1282,641053199770;2
f9_p;'right';649,091303348541;2
f9_p;'right';1899,403214454650;2
f9_p;'right';1713,914275169370;2
f9_p;'right';1365,849971771240;2
f9_p;'right';1381,933331489560;2
f9_p;'right';1631,513237953190;2
f9_p;'right';1281,005263328550;2
f9_p;'right';1848,453283309940;2
f9_p;'right';1177,133679389950;2
f9_a;'left';3048,161506652830;2
f9_a;'left';2647,904872894290;2
f9_a;'left';1864,431858062740;2
f9_a;'left';3381,375789642330;2
f9_a;'left';3162,446022033690;2
f9_a;'left';3164,999485015870;2
f9_a;'left';2497,782707214360;2
f9_a;'left';2564,343452453610;2
f9_a;'left';3014,973163604740;2
f9_a;'left';2715,904235839840;2
fs3_p;'right';964,849472045898;2
fs3_p;'right';1182,623505592350;2
fs3_p;'right';533,370912075043;2
fs3_p;'right';1081,197023391720;2
fs3_p;'right';881,180047988892;2
fs3_p;'right';683,346152305603;2
fs3_p;'right';583,633720874786;2
fs3_p;'right';982,322335243225;2
fs3_p;'right';698,592066764832;2
fs3_p;'right';766,895234584808;2
fs3_p;'right';715,804994106293;2
fs3_p;'right';897,677242755890;2
fs3_p;'right';1149,726271629330;2
fs3_p;'right';615,272521972656;2
fs3_p;'right';733,334720134735;2
fs3_p;'right';915,147542953491;2
fs3_p;'right';916,473925113678;2
fs3_p;'right';1166,531324386600;2
fs3_p;'right';550,110518932343;2
fs3_p;'right';747,484982013702;2
fs3_p;'right';1014,542222023010;2
fs3_p;'right';582,136988639832;2
fs3_p;'right';783,165752887726;2
fs3_p;'right';1000,260591506960;2
fs3_p;'right';1000,095605850220;2
fs3_p;'right';533,289551734924;2
fs3_p;'right';1116,756319999700;2
fs3_p;'right';1048,355937004090;2
fs3_p;'right';630,764544010162;2
fs3_p;'right';950,071990489960;2
fs3_a;'left';1133,550286293030;2
fs3_a;'left';1199,934482574460;2
fs3_a;'left';1483,370065689090;2
fs3_a;'left';997,403323650360;2
fs3_a;'left';1130,915164947510;2
fs3_a;'left';983,386993408203;2
fs3_a;'left';1300,341248512270;2
fs3_a;'left';1298,735260963440;2
fs3_a;'left';1066,866993904110;2
fs3_a;'left';1064,453244209290;2
fs6_p;'right';1115,924358367920;2
fs6_p;'right';598,567962646484;2
fs6_p;'right';1048,507452011110;2
fs6_p;'right';1431,659102439880;2
fs6_p;'right';914,832711219788;2
fs6_p;'right';1165,053606033320;2
fs6_p;'right';1216,149330139160;2
fs6_p;'right';915,239155292511;2
fs6_p;'right';898,341715335846;2
fs6_p;'right';881,907343864441;2
fs6_p;'right';631,569802761078;2
fs6_p;'right';565,775156021118;2
fs6_p;'right';1282,329678535460;2
fs6_p;'right';532,566249370575;2
fs6_p;'right';1564,757108688350;2
fs6_p;'left';1864,907264709470;2
fs6_p;'right';1831,259369850160;2
fs6_p;'right';1316,182494163510;2
fs6_p;'right';616,195559501648;2
fs6_p;'right';665,361523628235;2
fs6_p;'right';1249,467730522160;2
fs6_p;'right';1015,055894851690;2
fs6_p;'right';964,894413948059;2
fs6_p;'right';949,077010154724;2
fs6_p;'right';1097,827076911930;2
fs6_p;'right';982,406497001648;2
fs6_p;'right';648,530364036560;2
fs6_p;'right';966,238379478455;2
fs6_p;'right';732,149481773376;2
fs6_p;'right';1215,451002120970;2
fs6_a;'left';2115,666389465330;2
fs6_a;'left';1498,699665069580;2
fs6_a;'left';1515,394568443300;2
fs6_a;'left';2131,710529327390;2
fs6_a;'left';1931,926131248470;2
fs6_a;'left';1866,204261779780;2
fs6_a;'left';1431,929707527160;2
fs6_a;'left';1515,164494514470;2
fs6_a;'left';1465,965509414670;2
fs6_a;'left';1948,572635650630;2
fs9_p;'right';947,314560413361;2
fs9_p;'right';748,058140277863;2
fs9_p;'right';898,428201675415;2
fs9_p;'right';1398,614883422850;2
fs9_p;'right';814,608871936798;2
fs9_p;'right';2263,517856597900;2
fs9_p;'right';1715,310573577880;2
fs9_p;'right';2164,888381958010;2
fs9_p;'right';564,200460910797;2
fs9_p;'right';1681,208491325380;2
fs9_p;'right';948,652863502502;2
fs9_p;'right';580,875158309937;2
fs9_p;'right';997,944295406342;2
fs9_p;'right';1165,089726448060;2
fs9_p;'right';1515,104174613950;2
fs9_p;'right';1880,146622657780;2
fs9_p;'right';630,005598068237;2
fs9_p;'right';953,592836856842;2
fs9_p;'right';1081,020116806030;2
fs9_p;'right';915,021300315857;2
fs9_p;'right';1148,246645927430;2
fs9_p;'right';748,575270175934;2
fs9_p;'right';996,396958827972;2
fs9_p;'right';1014,617323875430;2
fs9_p;'right';929,742157459259;2
fs9_p;'right';1303,640484809880;2
fs9_p;'right';1164,964318275450;2
fs9_p;'right';1065,727829933170;2
fs9_p;'right';897,779941558838;2
fs9_p;'right';813,214778900146;2
fs9_a;'left';1987,071752548220;2
fs9_a;'left';3464,219570159910;2
fs9_a;'left';2564,942359924320;2
fs9_a;'left';2198,639392852780;2
fs9_a;'left';1831,289887428280;2
fs9_a;'left';2098,487854003910;2
fs9_a;'left';2514,563083648680;2
fs9_a;'left';2414,203166961670;2
fs9_a;'left';1964,390635490420;2
fs9_a;'left';2548,679828643800;2
g3_p;'right';714,293122291565;2
g3_p;'right';466,828763484955;2
g3_p;'right';796,466410160065;2
g3_p;'right';1016,470193862920;2
g3_p;'right';665,204823017120;2
g3_p;'right';650,011181831360;2
g3_p;'right';1081,625103950500;2
g3_p;'right';1133,165717124940;2
g3_p;'right';564,856410026550;2
g3_p;'right';847,184300422668;2
g3_p;'right';714,819073677063;2
g3_p;'right';697,321474552155;2
g3_p;'right';716,323256492615;2
g3_p;'right';782,826721668243;2
g3_p;'right';649,841964244843;2
g3_p;'right';728,976786136627;2
g3_p;'right';1180,440664291380;2
g3_p;'right';629,999339580536;2
g3_p;'right';931,314527988434;2
g3_p;'right';633,094131946564;2
g3_p;'right';1266,711115837100;2
g3_p;'right';664,644479751587;2
g3_p;'right';1049,974918365480;2
g3_p;'right';514,424920082092;2
