cond;key;time;id
f3_p;'right';864,386260509491;5
f3_p;'right';781,243443489075;5
f3_p;'right';948,015511035919;5
f3_p;'right';831,160008907318;5
f3_p;'right';733,442544937134;5
f3_p;'right';750,131189823151;5
f3_p;'right';700,074672698975;5
f3_p;'right';1348,870515823360;5
f3_p;'right';966,845989227295;5
f3_p;'right';716,762721538544;5
f3_p;'right';650,017559528351;5
f3_p;'right';714,283227920532;5
f3_p;'right';1214,937329292300;5
f3_p;'right';664,489805698395;5
f3_p;'right';765,356957912445;5
f3_p;'right';649,789988994598;5
f3_p;'right';1016,762614250180;5
f3_p;'right';866,800904273987;5
f3_p;'right';998,395740985870;5
f3_p;'right';1115,675926208500;5
f3_p;'right';1265,020847320560;5
f3_p;'right';1231,861233711240;5
f3_p;'right';1216,692566871640;5
f3_p;'right';933,356642723083;5
f3_p;'right';816,517412662506;5
f3_p;'right';1282,597303390500;5
f3_p;'right';1716,779470443730;5
f3_p;'right';764,474570751190;5
f3_p;'right';932,238519191742;5
f3_p;'right';1047,982931137080;5
f3_a;'left';1250,240325927730;5
f3_a;'left';1116,404891014100;5
f3_a;'left';1064,998388290410;5
f3_a;'left';1531,348705291750;5
f3_a;'left';1046,584606170650;5
f3_a;'left';1133,306622505190;5
f3_a;'left';883,110940456390;5
f3_a;'left';1397,506833076480;5
f3_a;'left';1598,145365715030;5
f3_a;'right';730,286359786987;5
f6_p;'right';1333,241224288940;5
f6_p;'right';1099,552392959590;5
f6_p;'right';1016,069412231450;5
f6_p;'right';1016,331076622010;5
f6_p;'right';1614,968895912170;5
f6_p;'right';814,889252185822;5
f6_p;'right';966,337144374847;5
f6_p;'right';1615,100264549250;5
f6_p;'right';882,063090801239;5
f6_p;'right';698,597252368927;5
f6_p;'right';1100,203275680540;5
f6_p;'right';914,597272872925;5
f6_p;'right';1415,615439414980;5
f6_p;'right';931,476771831512;5
f6_p;'right';1316,262722015380;5
f6_p;'right';865,063250064850;5
f6_p;'right';1033,154249191280;5
f6_p;'right';999,686837196350;5
f6_p;'right';948,168516159058;5
