cond;key;time;id
g3_p;'right';591,4957523345950;1
g3_p;'right';527,3247957229610;1
g3_p;'right';1057,6300621032699;1
g3_p;'right';596,2764620780940;1
g3_p;'right';823,4905600547791;1
g3_p;'right';496,9880282878880;1
g3_p;'right';649,8268246650700;1
g3_p;'left';800,2164363861079;1
g3_p;'right';559,2482686042790;1
g3_p;'right';964,4702672958369;1
g3_p;'right';740,9007549285890;1
g3_p;'right';827,1043300628660;1
g3_p;'right';1126,3289451599101;1
g3_p;'right';843,8224792480470;1
g3_p;'right';855,8129668235780;1
g3_p;'right';592,4530029296880;1
g3_p;'right';749,3910193443299;1
g3_a;'left';948,5892653465270;1
g3_a;'left';1353,9144992828401;1
g3_a;'left';827,7286887168880;1
g3_a;'right';573,8398432731630;1
g3_a;'left';920,4126000404360;1
g3_a;'right';1589,4246101379399;1
g3_a;'left';600,2101302146910;1
g3_a;'left';949,4558572769170;1
g3_a;'left';804,8650622367860;1
g3_a;'left';659,7153544425960;1
g6_p;'right';1032,7510833740200;1
g6_p;'right';736,0269427299500;1
g6_p;'right';1622,3555803299000;1
g6_p;'right';436,0893666744230;1
g6_p;'right';955,2365541458130;1
g6_p;'right';609,2529296875000;1
g6_p;'right';1247,8299140930201;1
g6_p;'right';1799,5903491973900;1
g6_p;'right';908,9407920837400;1
g6_p;'right';982,0399284362790;1
g6_p;'right';1076,4877796173100;1
g6_p;'right';546,9478368759160;1
g6_p;'right';610,5728149414060;1
g6_p;'right';993,5706257820131;1
g6_p;'right';1060,0453615188601;1
g6_p;'right';486,7833852767940;1
g6_p;'right';542,4510836601260;1
g6_p;'right';471,8787670135500;1
g6_p;'left';1467,4552679061901;1
g6_p;'right';656,3397049903870;1
g6_p;'right';1061,6934299469001;1
g6_p;'right';517,8536772727970;1
g6_p;'right';428,1471669673920;1
g6_p;'right';830,9934735298160;1
g6_p;'right';1263,6336088180501;1
g6_p;'right';1314,6321773529100;1
g6_p;'right';749,7803568840030;1
g6_p;'right';596,9203710556030;1
g6_p;'right';726,6830801963810;1
g6_p;'left';1439,2535686492899;1
g6_a;'left';1217,7740335464500;1
g6_a;'left';1591,8481349945100;1
g6_a;'left';1231,2910556793199;1
g6_a;'left';1920,4229116439799;1
g6_a;'left';1701,2050151824899;1
g6_a;'left';1532,7011346817001;1
g6_a;'right';731,1042547225950;1
g6_a;'left';1432,9141378402701;1
g6_a;'left';1056,2117099761999;1
g6_a;'left';1354,7520637512200;1
g9_p;'right';961,7887735366820;1
g9_p;'right';1191,2262439727799;1
g9_p;'right';496,9479739665990;1
g9_p;'right';1701,8944025039700;1
g9_p;'right';1479,3823957443201;1
g9_p;'right';581,0872316360470;1
g9_p;'right';644,1193222999570;1
g9_p;'right';698,9963650703430;1
g9_p;'right';579,8497796058650;1
g9_p;'right';571,9821453094480;1
g9_p;'right';1244,5989847183200;1
g9_p;'left';1793,9587831497199;1
g9_p;'right';637,5126838684080;1
g9_p;'right';844,9504375457760;1
g9_p;'right';597,1693992614750;1
g9_p;'right';1076,5343904495201;1
g9_p;'right';981,2602996826170;1
g9_p;'right';1747,3708391189600;1
g9_p;'right';1043,5270071029699;1
g9_p;'right';434,6894323825840;1
g9_p;'right';591,7212367057800;1
g9_p;'right';558,0351352691650;1
g9_p;'right';486,6075515747070;1
g9_p;'right';607,3791384696960;1
g9_p;'right';2060,5068206787100;1
g9_p;'right';625,0241398811340;1
g9_p;'right';619,4880008697510;1
g9_p;'right';564,8859739303590;1
g9_p;'right';350,3486812114720;1
g9_p;'right';1015,3880119323700;1
g9_a;'left';1638,4973526000999;1
g9_a;'right';552,4381399154660;1
g9_a;'left';1875,2646446228000;1
g9_a;'left';2305,4630756378201;1
g9_a;'right';928,6425113677980;1
g9_a;'left';1782,6929092407199;1
g9_a;'right';859,9693179130550;1
g9_a;'left';2010,7629299163800;1
g9_a;'left';1636,6389989852901;1
g9_a;'right';546,0484027862550;1
gs3_p;'right';744,6616291999820;1
gs3_p;'right';763,2446885108950;1
gs3_p;'right';825,5394697189330;1
gs3_p;'right';555,2417635917660;1
gs3_p;'right';781,0863256454470;1
gs3_p;'right';574,0724802017210;1
gs3_p;'right';460,6597721576690;1
gs3_p;'right';451,1842131614690;1
gs3_p;'right';622,8232979774480;1
gs3_p;'right';452,3268640041350;1
gs3_p;'right';782,7172279357910;1
gs3_p;'right';418,1330800056460;1
gs3_p;'right';955,8328390121460;1
gs3_p;'left';554,0224313735960;1
gs3_p;'right';538,3029580116270;1
gs3_p;'right';558,3649277687070;1
gs3_p;'right';547,0374822616581;1
gs3_p;'right';823,6178159713750;1
gs3_p;'right';559,4230890274050;1
gs3_p;'right';703,1229734420780;1
gs3_p;'right';596,3941812515260;1
gs3_p;'right';606,5204739570620;1
gs3_p;'left';790,2252674102780;1
gs3_p;'right';624,5133280754090;1
gs3_p;'right';1155,5631160736100;1
gs3_p;'right';748,8268613815310;1
gs3_p;'right';899,5220065116880;1
gs3_p;'right';1132,5606107711801;1
gs3_p;'right';766,5344476699830;1
gs3_p;'right';593,9613580703740;1
gs3_a;'left';685,2269172668460;1
gs3_a;'left';843,4000015258790;1
gs3_a;'right';688,6029243469241;1
gs3_a;'left';969,3474769592290;1
gs3_a;'left';1053,8045167923001;1
gs3_a;'right';840,2702808380130;1
gs3_a;'left';936,2802505493160;1
gs3_a;'left';731,2346100807190;1
gs3_a;'left';609,3798279762270;1
gs3_a;'right';766,7753100395200;1
gs6_p;'right';1063,0102157592801;1
gs6_p;'right';578,2299041748050;1
gs6_p;'right';498,4926283359530;1
gs6_p;'right';1059,3960285186799;1
gs6_p;'right';527,3696184158330;1
gs6_p;'right';528,2457470893860;1
gs6_p;'right';531,5112471580510;1
gs6_p;'right';1594,6719646453901;1
gs6_p;'right';858,9768409729000;1
gs6_p;'right';824,2281675338750;1
gs6_p;'right';870,6850409507750;1
gs6_p;'right';810,1165890693660;1
gs6_p;'right';640,9177780151369;1
gs6_p;'right';563,6961460113530;1
gs6_p;'right';952,6960253715520;1
gs6_p;'right';1339,4290208816501;1
gs6_p;'right';1295,8151102065999;1
gs6_p;'right';527,9747843742369;1
gs6_p;'right';511,6459727287290;1
gs6_p;'right';1403,8182497024500;1
gs6_p;'right';512,4889612197881;1
gs6_p;'right';486,6660535335540;1
gs6_p;'right';547,2154021263120;1
gs6_p;'right';590,1184082031250;1
gs6_p;'right';796,8893647193910;1
gs6_p;'right';719,6605205535890;1
gs6_p;'right';646,5363502502440;1
gs6_p;'right';505,1878690719600;1
gs6_p;'right';884,9492073059080;1
gs6_p;'right';865,6919002532960;1
gs6_a;'left';1049,4161844253499;1
gs6_a;'left';1433,0968856811501;1
gs6_a;'left';1371,6614246368399;1
gs6_a;'left';1579,7252655029299;1
gs6_a;'left';1647,0190286636400;1
gs6_a;'left';1560,8818531036400;1
gs6_a;'right';484,6349060535430;1
gs6_a;'left';1608,0448627471901;1
gs6_a;'left';1371,4442253112800;1
gs6_a;'left';1527,2611379623399;1
gs9_p;'right';593,3921337127690;1
gs9_p;'right';764,4937038421630;1
gs9_p;'right';999,1635084152221;1
gs9_p;'right';505,2388310432430;1
gs9_p;'right';547,0744371414180;1
gs9_p;'right';1035,6385707855200;1
gs9_p;'right';1376,1199712753300;1
gs9_p;'right';874,7175931930540;1
gs9_p;'right';386,8130743503570;1
gs9_p;'right';1746,2038993835399;1
gs9_p;'right';1814,3211603164700;1
gs9_p;'right';548,5906600952150;1
gs9_p;'right';964,0539288520810;1
gs9_p;'right';435,7523918151850;1
gs9_p;'right';516,0260796546939;1
gs9_p;'right';975,2595424652100;1
gs9_p;'right';1772,7773189544700;1
gs9_p;'right';640,6440734863280;1
gs9_p;'right';982,6800227165220;1
gs9_p;'right';1188,7425184249901;1
gs9_p;'right';950,3781795501710;1
gs9_p;'right';886,5250349044800;1
gs9_p;'right';1450,4606723785400;1
gs9_p;'right';496,9418346881870;1
gs9_p;'right';531,3686132431030;1
gs9_p;'right';676,0475635528560;1
gs9_p;'right';1047,3960638046301;1
gs9_p;'right';574,5353698730470;1
gs9_p;'right';720,6745147705080;1
gs9_p;'right';1808,4938526153601;1
gs9_a;'right';1474,4539260864301;1
gs9_a;'left';2109,2205047607399;1
gs9_a;'left';2240,8683300018301;1
gs9_a;'left';1440,4424428939799;1
gs9_a;'right';640,6078338623050;1
gs9_a;'right';573,7231969833369;1
gs9_a;'right';745,9240555763240;1
gs9_a;'left';1354,7462224960300;1
gs9_a;'left';2490,4537200927698;1
gs9_a;'left';2771,8799114227299;1
f3_p;'right';633,6271762847900;2
f3_p;'right';865,0969266891479;2
f3_p;'right';866,8619394302370;2
f3_p;'right';915,2837991714480;2
f3_p;'right';564,7614002227780;2
f3_p;'right';515,9659981727600;2
f3_p;'right';1131,8591833114599;2
f3_p;'right';1016,9275999069200;2
f3_p;'right';1164,8635864257801;2
f3_p;'right';597,9068875312810;2
f3_p;'right';1231,9846153259300;2
f3_p;'right';514,7440433502200;2
f3_p;'right';583,8211774826050;2
f3_p;'right';670,2374815940860;2
f3_p;'right';533,5700511932370;2
f3_p;'right';631,9620609283450;2
f3_p;'right';750,1977682113650;2
f3_p;'right';682,3824048042300;2
f3_p;'right';633,5614919662480;2
f3_p;'right';598,7349152565000;2
f3_p;'right';931,0423135757450;2
f3_p;'right';583,7426781654360;2
f3_p;'right';798,6961603164669;2
f3_p;'right';665,8812165260310;2
f3_p;'right';950,0643014907840;2
f3_p;'right';731,1709523200990;2
f3_p;'right';831,8212032318120;2
f3_p;'right';965,5574560165410;2
f3_p;'right';998,7683296203610;2
f3_p;'right';1131,9252252578699;2
f3_a;'left';897,6442813873290;2
f3_a;'left';1183,4322214126601;2
f3_a;'left';1065,1727914810201;2
f3_a;'left';1064,5604133606000;2
f3_a;'left';982,4668169021610;2
f3_a;'left';998,4418153762820;2
f3_a;'left';899,6265530586240;2
f3_a;'left';1133,8400840759300;2
f3_a;'left';933,6524009704590;2
f3_a;'right';831,7779302597050;2
f6_p;'right';1066,4559602737399;2
f6_p;'right';732,2729229927060;2
f6_p;'right';665,4070615768430;2
f6_p;'right';749,4311928749080;2
f6_p;'right';799,8450398445131;2
f6_p;'right';865,6681180000310;2
f6_p;'right';1150,0102281570400;2
f6_p;'right';2232,7091693878201;2
f6_p;'right';715,6050205230709;2
f6_p;'right';515,7285332679750;2
f6_p;'right';1298,9574670791601;2
f6_p;'right';515,5014991760250;2
f6_p;'right';1166,6049957275400;2
f6_p;'right';749,5145201683040;2
f6_p;'right';1415,1775836944601;2
f6_p;'right';799,6792197227480;2
f6_p;'right';699,0762352943420;2
f6_p;'right';1548,2223033905000;2
f6_p;'right';1432,9804182052601;2
f6_p;'right';1216,9827222824099;2
f6_p;'right';815,6203627586360;2
f6_p;'right';1265,2904987335201;2
f6_p;'right';865,4437065124509;2
f6_p;'right';714,8057222366330;2
f6_p;'right';965,4242992401120;2
f6_p;'right';698,6390352249150;2
f6_p;'right';1116,6303157806401;2
f6_p;'right';1133,2999467849700;2
f6_p;'right';1132,2747468948401;2
f6_p;'right';799,6834516525270;2
f6_a;'left';1616,3712739944499;2
f6_a;'left';2683,0739974975600;2
f6_a;'left';1833,0494165420500;2
f6_a;'left';1599,4249582290599;2
f6_a;'left';2365,2245998382600;2
f6_a;'left';1732,2322130203199;2
f6_a;'left';1798,5750436782801;2
f6_a;'left';1983,0912351608299;2
f6_a;'left';1664,9112701416000;2
f6_a;'left';1397,5408077239999;2
f9_p;'right';1014,4110918045000;2
f9_p;'right';1598,9406108856199;2
f9_p;'right';548,6737489700320;2
f9_p;'right';914,7129058837889;2
f9_p;'right';799,1953492164610;2
f9_p;'right';1114,5792007446300;2
f9_p;'right';1416,0391092300399;2
f9_p;'right';549,0332841873170;2
f9_p;'right';1498,2385635375999;2
f9_p;'right';1949,2695331573500;2
f9_p;'right';1798,9345788955700;2
f9_p;'right';782,2208404541020;2
f9_p;'right';1066,1592483520501;2
f9_p;'right';748,3975291252140;2
f9_p;'right';1064,8161172866801;2
f9_p;'right';782,6896309852600;2
f9_p;'right';1298,0736494064299;2
f9_p;'right';1616,0513162612899;2
f9_p;'right';1099,2538928985600;2
f9_p;'right';1148,0987071991001;2
f9_p;'right';1282,6410531997701;2
f9_p;'right';649,0913033485410;2
f9_p;'right';1899,4032144546500;2
f9_p;'right';1713,9142751693701;2
f9_p;'right';1365,8499717712400;2
f9_p;'right';1381,9333314895600;2
f9_p;'right';1631,5132379531899;2
f9_p;'right';1281,0052633285500;2
f9_p;'right';1848,4532833099399;2
f9_p;'right';1177,1336793899500;2
f9_a;'left';3048,1615066528302;2
f9_a;'left';2647,9048728942898;2
f9_a;'left';1864,4318580627400;2
f9_a;'left';3381,3757896423299;2
f9_a;'left';3162,4460220336900;2
f9_a;'left';3164,9994850158701;2
f9_a;'left';2497,7827072143600;2
f9_a;'left';2564,3434524536101;2
f9_a;'left';3014,9731636047400;2
f9_a;'left';2715,9042358398401;2
fs3_p;'right';964,8494720458980;2
fs3_p;'right';1182,6235055923501;2
fs3_p;'right';533,3709120750430;2
fs3_p;'right';1081,1970233917200;2
fs3_p;'right';881,1800479888921;2
fs3_p;'right';683,3461523056030;2
fs3_p;'right';583,6337208747860;2
fs3_p;'right';982,3223352432250;2
fs3_p;'right';698,5920667648320;2
fs3_p;'right';766,8952345848080;2
fs3_p;'right';715,8049941062930;2
fs3_p;'right';897,6772427558900;2
fs3_p;'right';1149,7262716293301;2
fs3_p;'right';615,2725219726560;2
fs3_p;'right';733,3347201347350;2
fs3_p;'right';915,1475429534910;2
fs3_p;'right';916,4739251136780;2
fs3_p;'right';1166,5313243866001;2
fs3_p;'right';550,1105189323430;2
fs3_p;'right';747,4849820137021;2
fs3_p;'right';1014,5422220230100;2
fs3_p;'right';582,1369886398320;2
fs3_p;'right';783,1657528877259;2
fs3_p;'right';1000,2605915069601;2
fs3_p;'right';1000,0956058502200;2
fs3_p;'right';533,2895517349240;2
fs3_p;'right';1116,7563199997001;2
fs3_p;'right';1048,3559370040900;2
fs3_p;'right';630,7645440101620;2
fs3_p;'right';950,0719904899599;2
fs3_a;'left';1133,5502862930300;2
fs3_a;'left';1199,9344825744599;2
fs3_a;'left';1483,3700656890901;2
fs3_a;'left';997,4033236503600;2
fs3_a;'left';1130,9151649475100;2
fs3_a;'left';983,3869934082030;2
fs3_a;'left';1300,3412485122701;2
fs3_a;'left';1298,7352609634399;2
fs3_a;'left';1066,8669939041099;2
fs3_a;'left';1064,4532442092900;2
fs6_p;'right';1115,9243583679199;2
fs6_p;'right';598,5679626464840;2
fs6_p;'right';1048,5074520111100;2
fs6_p;'right';1431,6591024398799;2
fs6_p;'right';914,8327112197881;2
fs6_p;'right';1165,0536060333200;2
fs6_p;'right';1216,1493301391599;2
fs6_p;'right';915,2391552925110;2
fs6_p;'right';898,3417153358459;2
fs6_p;'right';881,9073438644410;2
fs6_p;'right';631,5698027610780;2
fs6_p;'right';565,7751560211181;2
fs6_p;'right';1282,3296785354601;2
fs6_p;'right';532,5662493705750;2
fs6_p;'right';1564,7571086883499;2
fs6_p;'left';1864,9072647094699;2
fs6_p;'right';1831,2593698501601;2
fs6_p;'right';1316,1824941635100;2
fs6_p;'right';616,1955595016479;2
fs6_p;'right';665,3615236282350;2
fs6_p;'right';1249,4677305221601;2
fs6_p;'right';1015,0558948516900;2
fs6_p;'right';964,8944139480590;2
fs6_p;'right';949,0770101547240;2
fs6_p;'right';1097,8270769119299;2
fs6_p;'right';982,4064970016479;2
fs6_p;'right';648,5303640365599;2
fs6_p;'right';966,2383794784550;2
fs6_p;'right';732,1494817733760;2
fs6_p;'right';1215,4510021209701;2
fs6_a;'left';2115,6663894653302;2
fs6_a;'left';1498,6996650695801;2
fs6_a;'left';1515,3945684432999;2
fs6_a;'left';2131,7105293273898;2
fs6_a;'left';1931,9261312484700;2
fs6_a;'left';1866,2042617797799;2
fs6_a;'left';1431,9297075271600;2
fs6_a;'left';1515,1644945144701;2
fs6_a;'left';1465,9655094146699;2
fs6_a;'left';1948,5726356506300;2
fs9_p;'right';947,3145604133611;2
fs9_p;'right';748,0581402778630;2
fs9_p;'right';898,4282016754150;2
fs9_p;'right';1398,6148834228500;2
fs9_p;'right';814,6088719367980;2
fs9_p;'right';2263,5178565978999;2
fs9_p;'right';1715,3105735778799;2
fs9_p;'right';2164,8883819580101;2
fs9_p;'right';564,2004609107970;2
fs9_p;'right';1681,2084913253800;2
fs9_p;'right';948,6528635025020;2
fs9_p;'right';580,8751583099370;2
fs9_p;'right';997,9442954063420;2
fs9_p;'right';1165,0897264480600;2
fs9_p;'right';1515,1041746139499;2
fs9_p;'right';1880,1466226577800;2
fs9_p;'right';630,0055980682370;2
fs9_p;'right';953,5928368568420;2
fs9_p;'right';1081,0201168060300;2
fs9_p;'right';915,0213003158570;2
fs9_p;'right';1148,2466459274301;2
fs9_p;'right';748,5752701759340;2
fs9_p;'right';996,3969588279720;2
fs9_p;'right';1014,6173238754300;2
fs9_p;'right';929,7421574592590;2
fs9_p;'right';1303,6404848098800;2
fs9_p;'right';1164,9643182754501;2
fs9_p;'right';1065,7278299331699;2
fs9_p;'right';897,7799415588380;2
fs9_p;'right';813,2147789001460;2
fs9_a;'left';1987,0717525482200;2
fs9_a;'left';3464,2195701599098;2
fs9_a;'left';2564,9423599243200;2
fs9_a;'left';2198,6393928527800;2
fs9_a;'left';1831,2898874282801;2
fs9_a;'left';2098,4878540039099;2
fs9_a;'left';2514,5630836486798;2
fs9_a;'left';2414,2031669616699;2
fs9_a;'left';1964,3906354904200;2
fs9_a;'left';2548,6798286438002;2
g3_p;'right';714,2931222915651;2
g3_p;'right';466,8287634849550;2
g3_p;'right';796,4664101600650;2
g3_p;'right';1016,4701938629200;2
g3_p;'right';665,2048230171200;2
g3_p;'right';650,0111818313600;2
g3_p;'right';1081,6251039505000;2
g3_p;'right';1133,1657171249401;2
g3_p;'right';564,8564100265500;2
g3_p;'right';847,1843004226680;2
g3_p;'right';714,8190736770630;2
g3_p;'right';697,3214745521550;2
g3_p;'right';716,3232564926150;2
g3_p;'right';782,8267216682430;2
g3_p;'right';649,8419642448430;2
g3_p;'right';728,9767861366270;2
g3_p;'right';1180,4406642913800;2
g3_p;'right';629,9993395805360;2
g3_p;'right';931,3145279884340;2
g3_p;'right';633,0941319465639;2
